UACE Code,UZA Name,State,Primary UZA, Population ,Density, Square Miles ,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled, Total Operating Expenses ,Non0Fixed Guideway Vehicle Revenue Miles,Non0Fixed Guideway Passenger Miles, Non0Fixed Guideway Operating Expenses , Directional Route Miles ,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles, Fixed Guideway Operating Expenses , SGR FG Directional Route Miles ,SGR FG Vehicle Revenue Miles, SGR HIB Directional Route Miles ,SGR HIB Vehicle Revenue Miles
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,TX, Actual Data,,,165,345,7885,12792,9126,7885,12792,9126,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60011,VIA Metropolitan Transit,Full Reporter,Urban,DR,TX, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,543807,20495388,10221270,152050869,230401742,0,0,0,182.4,10221270,152050869,230401742,182.4,10221270,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,1893617,25874861,24800432,102522530,345635911,24800432,102522530,345635911,0,0,0,0,0,0,31,268684
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,11299,163924,78635,277090,3440124,0,0,0,4.7,78635,277090,3440124,4.7,78635,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60011,VIA Metropolitan Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60068,City of Grand Prairie ,Reduced Reporter,Urban,DR,DO, Other,,,9524,26163,134702,0,1006609,134702,0,1006609,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60068,City of Grand Prairie ,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,42035,134893,803400,0,3267683,803400,0,3267683,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60011,VIA Metropolitan Transit,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,N,5732354,3281.45,1746.9,,60101,Denton County Transportation Authority,Full Reporter,Urban,DR,DO, Other,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,N,5732354,3281.45,1746.9,,60101,Denton County Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,N,5732354,3281.45,1746.9,,60101,Denton County Transportation Authority,Full Reporter,Urban,DR,TX, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60012,City of Waco,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,N,5732354,3281.45,1746.9,,60101,Denton County Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,393,11067,4715,16413,56084,4715,16413,56084,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60012,City of Waco,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,N,5732354,3281.45,1746.9,,60101,Denton County Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,14565,104395,758370,4791907,454419,758370,4791907,454419,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,N,5732354,3281.45,1746.9,,60101,Denton County Transportation Authority,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60113,City of Cleburne,Reduced Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,1436,701,38050,0,213622,38050,0,213622,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60014,City of Brownsville ,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60113,City of Cleburne,Reduced Reporter,Urban,DR,DO, Other,,,3070,4260,45347,0,278303,45347,0,278303,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60014,City of Brownsville ,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60114,STAR Transit,Full Reporter,Urban,DR,DO, Other,,,52372,109211,850961,711950,4355203,850961,711950,4355203,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60015,City of Galveston ,Full Reporter,Urban,DR,TX, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60114,STAR Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,8205,31802,151808,224765,588201,151808,224765,588201,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60015,City of Galveston ,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60115,Public Transit Services,Reduced Reporter,Urban,DR,DO, Other,,,3935,8423,82094,0,294748,82094,0,294748,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60015,City of Galveston ,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,N,5732354,3281.45,1746.9,,60116,"SPAN, Incorporated",Reduced Reporter,Urban,DR,DO, Other,,,20111,32224,396757,0,1940670,396757,0,1940670,0,0,0,0,0,0,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60133,McKinney Avenue Transit Authority,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,15182,370528,68368,455634,2003265,0,0,0,4.5,68368,455634,2003265,4.5,68368,0,0
22042,"Dallas00Fort Worth00Arlington, TX",Texas,Y,5732354,3281.45,1746.9,,60260,"Community Services, Inc. ",Reduced Reporter,Urban,DR,DO, Other,,,1580,5784,25653,0,206917,25653,0,206917,0,0,0,0,0,0,0,0
40,Oklahoma Non0UZA,,N,1994607,0,0,,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65080,"Oklahoma City, OK",,Y,982276,2329.16,421.73,,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,29298,45242,491495,362295,4880793,491495,362295,4880793,0,0,0,0,0,0,0,0
40,Oklahoma Non0UZA,,N,1994607,0,0,,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65080,"Oklahoma City, OK",,Y,982276,2329.16,421.73,,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,840,1815,3335,3884,870129,0,0,0,8.6,3335,3884,870129,8.6,3335,0,0
40,Oklahoma Non0UZA,,N,1994607,0,0,,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65080,"Oklahoma City, OK",,Y,982276,2329.16,421.73,,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,213034,2649957,3305540,13530860,31299346,3305540,13530860,31299346,0,0,0,0,0,0,0,0
40,Oklahoma Non0UZA,,N,1994607,0,0,,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,SR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65080,"Oklahoma City, OK",,Y,982276,2329.16,421.73,,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,SR,PT, Actual Vehicle Revenue Miles,,,22198,252390,141862,561027,7607126,0,0,0,5.1,141862,561027,7607126,0,0,0,0
40,Oklahoma Non0UZA,,N,1994607,0,0,,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65080,"Oklahoma City, OK",,Y,982276,2329.16,421.73,,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,86,612,2396,5445,3102,2396,5445,3102,0,0,0,0,0,0,0,0
40,Oklahoma Non0UZA,,N,1994607,0,0,,60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88948,"Tulsa, OK",,Y,722810,2136.45,338.32,,60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,45399,91194,859747,820746,5241285,859747,820746,5241285,0,0,0,0,0,0,0,0
40,Oklahoma Non0UZA,,N,1994607,0,0,,60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88948,"Tulsa, OK",,Y,722810,2136.45,338.32,,60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,164820,1854623,2575778,10497166,17252185,2575778,10497166,17252185,0,0,0,0,0,0,0,0
40,Oklahoma Non0UZA,,N,1994607,0,0,,60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88948,"Tulsa, OK",,Y,722810,2136.45,338.32,,60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,19920,46050,261620,194473,2197997,261620,194473,2197997,0,0,0,0,0,0,0,0
35,New Mexico Non0UZA,,N,978126,0,0,,60019,City of Albuquerque,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,"Albuquerque, NM",New Mexico,Y,769837,2926.34,263.07,,60019,City of Albuquerque,Full Reporter,Urban,DR,DO, Actual Data,,,94779,184231,1716361,1689141,13769412,1716361,1689141,13769412,0,0,0,0,0,0,0,0
35,New Mexico Non0UZA,,N,978126,0,0,,60019,City of Albuquerque,Full Reporter,Urban,MB,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,"Albuquerque, NM",New Mexico,Y,769837,2926.34,263.07,,60019,City of Albuquerque,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,259811,4588912,3430811,14290836,42672011,3430811,14290836,42672011,0,0,0,0,0,0,0,0
35,New Mexico Non0UZA,,N,978126,0,0,,60019,City of Albuquerque,Full Reporter,Urban,RB,DO, Actual Data, Actual Data,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,"Albuquerque, NM",New Mexico,Y,769837,2926.34,263.07,,60019,City of Albuquerque,Full Reporter,Urban,RB,DO, Actual Data, Actual Data,,61230,2067818,754464,7382110,8424897,0,0,0,32.6,754464,7382110,8424897,0,0,0,0
5680,"Baton Rouge, LA",Louisiana,Y,631326,1592.89,396.34,,60022,Capital Area Transit System,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,201700,1322516,2473049,6293111,26957753,2473049,6293111,26957753,0,0,0,0,0,0,0,0
36514,"Hammond, LA",Louisiana,Y,72526,949.04,76.42,,60196,Tangipahoa Voluntary Council on Aging,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,4189,11232,90397,0,243521,90397,0,243521,0,0,0,0,0,0,0,0
36514,"Hammond, LA",Louisiana,Y,72526,949.04,76.42,,60196,Tangipahoa Voluntary Council on Aging,Reduced Reporter,Urban,MB,DO, Actual Data,,,4271,5775,67837,0,133355,67837,0,133355,0,0,0,0,0,0,0,0
40375,"Houma, LA",Louisiana,Y,145482,1533.18,94.89,,60080,Terrebonne Parish Consolidated Government,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,855,3785,12387,0,106393,12387,0,106393,0,0,0,0,0,0,0,0
40375,"Houma, LA",Louisiana,Y,145482,1533.18,94.89,,60080,Terrebonne Parish Consolidated Government,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,9972,42602,205022,0,1666816,205022,0,1666816,0,0,0,0,0,0,0,0
46045,"Lafayette, LA",Louisiana,Y,227316,1410.15,161.2,,60038,Lafayette City0Parish Consolidated Government,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,24265,30129,250450,318660,888465,250450,318660,888465,0,0,0,0,0,0,0,0
46045,"Lafayette, LA",Louisiana,Y,227316,1410.15,161.2,,60038,Lafayette City0Parish Consolidated Government,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,46657,1008582,752581,5681361,4583634,752581,5681361,4583634,0,0,0,0,0,0,0,0
46045,"Lafayette, LA",Louisiana,Y,227316,1410.15,161.2,,60132,"St Martin, Iberia, Lafayette Community Action Agency",Reduced Reporter,Urban,DR,DO, Other,,,3869,2869,56783,0,358906,56783,0,358906,0,0,0,0,0,0,0,0
46531,"Lake Charles, LA",Louisiana,Y,162501,1272.1,127.74,,60023,City of Lake Charles,Reduced Reporter,Urban,DR,DO, Actual Data,,,3050,1798,19302,0,727440,19302,0,727440,0,0,0,0,0,0,0,0
46531,"Lake Charles, LA",Louisiana,Y,162501,1272.1,127.74,,60023,City of Lake Charles,Reduced Reporter,Urban,MB,DO, Actual Data,,,12456,79115,143015,0,3069927,143015,0,3069927,0,0,0,0,0,0,0,0
53794,"Mandeville00Covington, LA",Louisiana,N,113763,1349.03,84.33,,60109,St. Tammany Parish Government,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,8011,14885,83252,0,754500,83252,0,754500,0,0,0,0,0,0,0,0
58330,"Monroe, LA",Louisiana,Y,119964,1318.71,90.97,,60026,City of Monroe ,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,1922,5867,14293,0,439776,14293,0,439776,0,0,0,0,0,0,0,0
58330,"Monroe, LA",Louisiana,Y,119964,1318.71,90.97,,60026,City of Monroe ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,26117,619238,414411,0,5423906,414411,0,5423906,0,0,0,0,0,0,0,0
62677,"New Orleans, LA",Louisiana,N,963212,3818.92,270.27,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50392,"Little Rock, AR",,Y,461864,1724.56,267.82,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,58277,171178,1004407,872449,3216664,1004407,872449,3216664,0,0,0,0,0,0,0,0
19801,"Conway, AR",,N,66619,2026.12,32.88,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,7516,22076,129534,112516,414839,129534,112516,414839,0,0,0,0,0,0,0,0
50392,"Little Rock, AR",,Y,461864,1724.56,267.82,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,13664,27911,266848,203102,913243,266848,203102,913243,0,0,0,0,0,0,0,0
19801,"Conway, AR",,N,66619,2026.12,32.88,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50392,"Little Rock, AR",,Y,461864,1724.56,267.82,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,122730,1732655,1746397,5450162,15440628,1746397,5450162,15440628,0,0,0,0,0,0,0,0
19801,"Conway, AR",,N,66619,2026.12,32.88,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50392,"Little Rock, AR",,Y,461864,1724.56,267.82,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,6961,65036,30350,120364,1110282,0,0,0,3.8,30350,120364,1110282,3.8,30350,0,0
19801,"Conway, AR",,N,66619,2026.12,32.88,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50392,"Little Rock, AR",,Y,461864,1724.56,267.82,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,4013,18162,190470,724468,217979,190470,724468,217979,0,0,0,0,0,0,0,0
19801,"Conway, AR",,N,66619,2026.12,32.88,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arkansas Non0UZA,,Y,1787552,0,0,,60034,City of Pine Bluff,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,4704,10385,60735,0,116671,60735,0,116671,0,0,0,0,0,0,0,0
5,Arkansas Non0UZA,,Y,1787552,0,0,,60034,City of Pine Bluff,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,8111,28745,144104,0,976259,144104,0,976259,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60035,City of Wichita Falls ,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,N,429461,2853.94,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60035,City of Wichita Falls ,Reduced Reporter,Urban,DR,PT, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,N,429461,2853.94,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60035,City of Wichita Falls ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,N,429461,2853.94,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,TX, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62677,"New Orleans, LA",Louisiana,N,963212,3818.92,270.27,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62677,"New Orleans, LA",Louisiana,N,963212,3818.92,270.27,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60040,City of Abilene ,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,N,429461,2853.94,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60040,City of Abilene ,Reduced Reporter,Urban,DR,PT, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,N,429461,2853.94,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60040,City of Abilene ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,N,429461,2853.94,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,N,429461,2853.94,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,Y,429461,2853.94,150.48,,60101,Denton County Transportation Authority,Full Reporter,Urban,DR,DO, Other,,,11745,23164,168682,169045,1861417,168682,169045,1861417,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,Y,429461,2853.94,150.48,,60101,Denton County Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,194384,853400,3465471,4167935,10624304,3465471,4167935,10624304,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,CB,PT, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,Y,429461,2853.94,150.48,,60101,Denton County Transportation Authority,Full Reporter,Urban,DR,TX, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,Y,429461,2853.94,150.48,,60101,Denton County Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,55755,1570131,668945,2328613,7957016,668945,2328613,7957016,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,Y,429461,2853.94,150.48,,60101,Denton County Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,11977,85850,623651,3940659,373694,623651,3940659,373694,0,0,0,0,0,0,0,0
23500,"Denton00Lewisville, TX",Texas,Y,429461,2853.94,150.48,,60101,Denton County Transportation Authority,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,36280,225235,767904,3356987,16322003,0,0,0,42.6,767904,3356987,16322003,42.6,767904,0,0
23500,"Denton00Lewisville, TX",Texas,Y,429461,2853.94,150.48,,60116,"SPAN, Incorporated",Reduced Reporter,Urban,DR,DO, Other,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25498,"Eagle Pass, TX",Texas,Y,54083,2557.73,21.14,,60256,Southwest Area Regional Transit District,Reduced Reporter,Urban,DR,DO, Other,,,17789,42873,292000,0,1100191,292000,0,1100191,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25498,"Eagle Pass, TX",Texas,Y,54083,2557.73,21.14,,60256,Southwest Area Regional Transit District,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,5573,37063,37693,0,213106,37693,0,213106,0,0,0,0,0,0,0,0
27253,"El Paso, TX00NM",Texas,Y,854584,3339.74,255.88,,60006,City of El Paso,Full Reporter,Urban,DR,PT, Actual Data,,,104776,252399,1965843,2416992,8919846,1965843,2416992,8919846,0,0,0,0,0,0,0,0
27253,"El Paso, TX00NM",Texas,Y,854584,3339.74,255.88,,60006,City of El Paso,Full Reporter,Urban,MB,DO, Actual Data,,,400260,5731608,5728304,36487342,52173984,5728304,36487342,52173984,0,0,0,0,0,0,0,0
27253,"El Paso, TX00NM",Texas,Y,854584,3339.74,255.88,,60006,City of El Paso,Full Reporter,Urban,SR,DO, Actual Data,,,5989,89474,43451,149441,2094214,0,0,0,4.8,43451,149441,2094214,0,0,0,0
27253,"El Paso, TX00NM",Texas,Y,854584,3339.74,255.88,,60179,El Paso County ,Reduced Reporter,Urban,CB,PT, Actual Data,,,29642,105986,636559,0,3001767,636559,0,3001767,0,0,0,0,0,0,0,0
27253,"El Paso, TX00NM",Texas,Y,854584,3339.74,255.88,,60179,El Paso County ,Reduced Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,70635,325369,3775502,0,1570240,3775502,0,1570240,0,0,0,0,0,0,0,0
48,Texas Non0UZA,,N,6869284,0,0,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27253,"El Paso, TX00NM",Texas,N,854584,3339.74,255.88,,66283,South Central Regional Transit District,Reduced Reporter,Urban,MB,DO, Actual Data,,,9383,35570,154580,0,649661,154580,0,649661,0,0,0,0,0,0,0,0
27253,"El Paso, TX00NM",Texas,N,854584,3339.74,255.88,,66339,New Mexico Department of Transportation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,803,3309,45526,193065,14058,45526,193065,14058,0,0,0,0,0,0,0,0
